date,firm,n,sd,source,FIPDLFI,IdV,LN,UdC,LADESTRA,PD,M5S,FdI,NCDUdC,SI,AP,MDP,LeU,E,I,NcI
5/13/15,SWG,NA,NA,NA,13.9,,13.9,,,37.5,18.2,3.9,3.1,,,,,,,
5/13/15,IXE,NA,NA,NA,11.3,,13.8,,,36.2,19.9,3.9,5.3,,,,,,,
5/18/15,PIEPOLI,NA,NA,NA,10,,15.5,,,37,21,4,3,,,,,,,
5/31/15,EMG,NA,NA,NA,12.4,,15.5,,,33.8,23,4.7,3.6,,,,,,,
6/3/15,SWG,NA,NA,NA,13.9,,16.1,,,35,20.7,4,3,,,,,,,
6/3/15,IXE,NA,NA,NA,10.1,,14.9,,,35.8,21.2,4.6,6.5,,,,,,,
6/8/15,PIEPOLI,NA,NA,NA,10.5,,16.5,,,36,22,4,2.5,,,,,,,
6/8/15,LORIEN,NA,NA,NA,11.4,0.2,14.5,,,35.6,23.3,3.8,3.1,,,,,,,
6/8/15,IPSOS,NA,NA,NA,12,,14.8,,,32.3,25,4.6,4,,,,,,,
6/8/15,EUROMEDIA,NA,NA,NA,13.2,,14.6,,,34.5,21.2,4.4,2.8,,,,,,,
6/9/15,DATAMEDIA,NA,NA,NA,12.3,,15.3,,,34.5,21.9,4.2,2.5,,,,,,,
6/10/15,SWG,NA,NA,NA,13.7,,16.9,,,34.1,20.8,4.1,3.6,,,,,,,
6/10/15,IXE,NA,NA,NA,10,,15.1,,,35.6,20.8,4.4,6.1,,,,,,,
6/12/15,TECNE,NA,NA,NA,12.5,0.5,15,,,33,24,4.5,4,,,,,,,
6/14/15,IPR,NA,NA,NA,12,1,14,,,34,22,4.5,3.5,,,,,,,
6/15/15,PIEPOLI,NA,NA,NA,11,,16.5,,,35.5,22,4,2.5,,,,,,,
6/15/15,EUROMEDIA,NA,NA,NA,13.2,,14.9,,,34,21.5,4.1,2.8,,,,,,,
6/16/15,DATAMEDIA,NA,NA,NA,12.2,,15.3,,,34.7,21.8,4.2,2.5,,,,,,,
6/17/15,SWG,NA,NA,NA,14.1,,16,,,34,22.5,4.2,3.5,,,,,,,
6/17/15,IXE,NA,NA,NA,9.9,,15.9,,,33.8,21.7,4.2,5.5,,,,,,,
6/17/15,IPSOS,NA,NA,NA,12.4,,14.7,,,31.5,27.5,4.2,4.3,,,,,,,
6/18/15,DEMOS,NA,NA,NA,14.2,,14,,,32.2,26.1,3.3,3.5,,,,,,,
6/22/15,PIEPOLI,NA,NA,NA,11,,16.5,,,34.5,23,4,2.5,,,,,,,
6/22/15,EUROMEDIA,NA,NA,NA,13.7,,14.7,,,33,22.5,4.1,2.7,,,,,,,
6/23/15,DATAMEDIA,NA,NA,NA,12.5,,15.2,,,34.3,22.3,4.1,2.7,,,,,,,
6/24/15,SWG,NA,NA,NA,13.8,,16.3,,,33,23.2,4,3.6,,,,,,,
6/24/15,IXE,NA,NA,NA,9.8,,15.6,,,33.9,22.1,4.1,5.4,,,,,,,
6/26/15,Demopolis,NA,NA,NA,12,,16,,,32,25,4,3.8,,,,,,,
6/29/15,TECNE,1000,NA,NA,12.5,0.5,15.5,,,32.5,25,4,3.5,,,,,,,
6/29/15,PIEPOLI,NA,NA,NA,11,,16.5,,,34,23.5,4,2.5,,,,,,,
6/29/15,IPR,NA,NA,NA,11,1,14,,,33.5,23,5,3.5,,,,,,,
6/29/15,EUROMEDIA,NA,NA,NA,13.4,,15,,,32.5,23,4.1,2.8,,,,,,,
6/30/15,DATAMEDIA,NA,NA,NA,12.3,,15.3,,,34.2,22.4,4.1,2.7,,,,,,,
7/1/15,SWG,NA,NA,NA,13.9,,16,,,33.3,23.9,3.4,3.4,,,,,,,
7/1/15,IXE,NA,NA,NA,10.1,,15.3,,,33.7,22.6,3.9,4.7,,,,,,,
7/6/15,PIEPOLI,NA,NA,NA,11,,16.5,,,33.5,24,4,2.5,,,,,,,
7/6/15,EUROMEDIA,NA,NA,NA,13.2,,15.1,,,32.1,23.4,4.2,2.7,,,,,,,
7/7/15,Demopolis,NA,NA,NA,12,,16.2,,,31,26,4,3.7,,,,,,,
7/7/15,DATAMEDIA,NA,NA,NA,12.2,,15.4,,,33.9,22.6,4.1,2.6,,,,,,,
7/8/15,SWG,NA,NA,NA,13.9,,16,,,33.3,23.9,3.4,3.4,,,,,,,
7/8/15,IXE,NA,NA,NA,10.2,0.8,15,,,34,22.5,3.6,4.8,,,,,,,
7/13/15,PIEPOLI,NA,NA,NA,11,,16.5,,,32.5,24.5,4,2.5,,,,,,,
7/14/15,DATAMEDIA,NA,NA,NA,12,,15.5,,,33.7,22.9,4,2.7,,,,,,,
7/15/15,SWG,1500,NA,NA,12.1,,15,,,34.6,24.4,3.8,3.6,,,,,,,
7/15/15,IXE,NA,NA,NA,10.2,0.7,15.3,,,33.7,23,3.5,5,,,,,,,
7/15/15,Demopolis,NA,NA,NA,11.5,,16,,,32,26,4,3.8,,,,,,,
7/17/15,EUROMEDIA,NA,NA,NA,12.7,,15.6,,,32.3,24.4,4.3,2.5,,,,,,,
7/19/15,EMG,NA,NA,NA,11.6,,15.8,,,31.9,25.4,4.4,4,,,,,,,
7/20/15,PIEPOLI,NA,NA,NA,10.5,,16,,,33.5,24.5,4,2.5,,,,,,,
7/21/15,DATAMEDIA,NA,NA,NA,11.8,,15.5,,,33.6,23.3,4,2.6,,,,,,,
7/22/15,SWG,NA,NA,NA,12.2,,15.8,,,33.2,26,3.3,3.3,,,,,,,
7/22/15,IXE,NA,NA,NA,10,0.6,15.7,,,33.8,22.8,3.4,5.4,,,,,,,
7/23/15,LORIEN,NA,NA,NA,11.9,0.4,15.5,,,33.2,24.8,4.1,3,,,,,,,
7/27/15,PIEPOLI,NA,NA,NA,10,,15.5,,,34,25,4,2.5,,,,,,,
7/27/15,IPR,NA,NA,NA,10,1,14.5,,,32,24,5,3.5,,,,,,,
7/28/15,DATAMEDIA,NA,NA,NA,11.5,,15.6,,,33.5,23.3,3.8,2.6,,,,,,,
7/29/15,SWG,NA,NA,NA,12,,15.1,,,34.3,25.5,3.9,3,,,,,,,
7/29/15,IXE,NA,NA,NA,10.1,0.4,15.9,,,33.9,23,3.5,5,,,,,,,
8/1/15,SCENARI POLITICI,NA,NA,NA,10.9,,16.1,,,29,26.1,4.2,2.9,,,,,,,
8/3/15,PIEPOLI,NA,NA,NA,10,,15.5,,,34,25.5,4,2.5,,,,,,,
8/5/15,IXE,NA,NA,NA,10,0.3,15.7,,,33.6,22.7,3.6,4.8,,,,,,,
8/26/15,IXE,NA,NA,NA,9.9,0.3,15.8,,,33.1,22.5,3.8,4.8,,,,,,,
8/28/15,EUROMEDIA,400,NA,NA,11.9,,16.5,,,30.6,25.1,3.1,2.5,,,,,,,
8/31/15,PIEPOLI,400,NA,NA,10,,15.5,,,32.5,25.5,4,2.5,,,,,,,
9/2/15,IXE,NA,NA,NA,10.2,0.3,15.4,,,33.4,22.6,3.9,4.1,,,,,,,
9/3/15,SWG,1500,NA,NA,12.6,,16.2,,,34.1,23.7,3.2,3.1,,,,,,,
9/6/15,EMG,NA,NA,NA,11.6,,15.1,,,32.5,25.9,4.6,3.6,,,,,,,
9/7/15,PIEPOLI,NA,NA,NA,10,,15,,,33,25.5,4,2.5,,,,,,,
9/7/15,EUROMEDIA,NA,NA,NA,12.3,,16.4,,,31.2,25,4.1,1.8,,,,,,,
9/8/15,DATAMEDIA,NA,NA,NA,11.3,,15.7,,,32.8,23.8,3.8,2.5,,,,,,,
9/9/15,SWG,NA,NA,NA,12.7,,15.1,,,34.6,24,3.6,3.5,,,,,,,
9/9/15,IXE,NA,NA,NA,10.4,0.3,15.1,,,34,22.5,4,3.9,,,,,,,
9/9/15,Demopolis,NA,NA,NA,10.6,,16.4,,,33.2,25.8,4,4,,,,,,,
9/10/15,DEMOS,NA,NA,NA,11.4,,14,,,33.1,26.7,3.5,2.7,,,,,,,
9/12/15,TECNE,NA,NA,NA,12,0.5,15.5,,,32,27,4,3.5,,,,,,,
9/13/15,EMG,NA,NA,NA,12,,15.2,,,32.2,26.4,4.6,3,,,,,,,
9/14/15,PIEPOLI,NA,NA,NA,10,,14.5,,,33,26,4,2.5,,,,,,,
9/14/15,IPR,NA,NA,NA,11,0.8,14,,,31.5,26,4,3.5,,,,,,,
9/14/15,EUROMEDIA,NA,NA,NA,12,,15.7,,,31.5,25.1,4,1.8,,,,,,,
9/15/15,DATAMEDIA,NA,NA,NA,11.4,,15.4,,,32.8,24.3,3.9,2.6,,,,,,,
9/16/15,SWG,NA,NA,NA,11.8,,16.1,,,34.3,25.5,3.1,3.2,,,,,,,
9/16/15,IXE,NA,NA,NA,10.8,0.4,14.9,,,34.2,23.1,3.8,3.1,,,,,,,
9/16/15,IPSOS,NA,NA,NA,12.8,,13.7,,,33.1,27,3.5,3.7,,,,,,,
9/20/15,EMG,NA,NA,NA,12.2,,15.5,,,32.1,26.7,4.4,2.7,,,,,,,
9/21/15,PIEPOLI,NA,NA,NA,10,,14,,,33.5,26,4,2.5,,,,,,,
9/21/15,EUROMEDIA,NA,NA,NA,12.3,,15.4,,,31.6,25.8,4,2,,,,,,,
9/22/15,DATAMEDIA,NA,NA,NA,11.6,,15,,,32.9,24.8,3.8,2.6,,,,,,,
9/23/15,SWG,NA,NA,NA,11.6,,15,,,35.8,24.9,3.2,3,,,,,,,
9/23/15,IXE,NA,NA,NA,10.3,0.5,14.6,,,34.7,24.2,3.4,3,,,,,,,
9/27/15,LORIEN,NA,NA,NA,11.2,0.4,14.9,,,33.7,25,3.8,2.9,,,,,,,
9/27/15,EMG,NA,NA,NA,12.5,,15.2,,,32.4,26.5,4.5,2.5,,,,,,,
9/28/15,PIEPOLI,NA,NA,NA,9.5,,14,,,33.5,26,4,2.5,,,,,,,
9/28/15,EUROMEDIA,NA,NA,NA,12.5,,15,,,32,26,4.1,2.5,,,,,,,
9/29/15,DATAMEDIA,NA,NA,NA,11.5,,14.9,,,32.7,25.2,3.8,2.5,,,,,,,
9/30/15,SWG,NA,NA,NA,11.7,,15.5,,,36,25.5,3.2,2.8,,,,,,,
9/30/15,IXE,NA,NA,NA,9.6,0.6,14.3,,,35,25.1,3.3,3.1,,,,,,,
10/4/15,EMG,NA,NA,NA,12.4,,15,,,32.7,26.2,4.5,2.4,,,,,,,
10/5/15,PIEPOLI,NA,NA,NA,9.5,,13.5,,,33.5,26.5,4,2.5,,,,,,,
10/5/15,EUROMEDIA,NA,NA,NA,12,,14.8,,,32.6,26.1,4,2.8,,,,,,,
10/6/15,DATAMEDIA,NA,NA,NA,11.2,,14.8,,,32.9,25.7,3.8,2.6,,,,,,,
10/7/15,IXE,NA,NA,NA,9.7,0.5,14,,,35.1,24.9,3.2,3.5,,,,,,,
10/8/15,SWG,NA,NA,NA,12,,15.3,,,35.4,25.3,3.6,3,,,,,,,
10/11/15,EMG,NA,NA,NA,12.1,,15.2,,,32.9,26.6,4.3,2.1,,,,,,,
10/12/15,TECNE,NA,NA,NA,11.5,0.5,15,,,33,27.5,4,4,,,,,,,
10/12/15,PIEPOLI,NA,NA,NA,9.5,,13.5,,,33.5,26.5,4,2.5,,,,,,,
10/12/15,IPR,NA,NA,NA,11,0.5,14,,,32,28,5,3.5,,,,,,,
10/12/15,EUROMEDIA,NA,NA,NA,11.8,,14.7,,,31.5,26.6,4.3,3,,,,,,,
10/13/15,DATAMEDIA,NA,NA,NA,11,,14.6,,,32.8,25.9,3.9,2.6,,,,,,,
10/14/15,SWG,NA,NA,NA,11.3,,15.5,,,34.7,25.7,3.7,3.4,,,,,,,
10/14/15,IXE,NA,NA,NA,9.7,1.1,14.3,,,33.9,26,2.8,3.4,,,,,,,
10/15/15,DEMOS,NA,NA,NA,13.2,,12.5,,,31.8,27.2,4.5,3.1,,,,,,,
10/17/15,SWG,NA,NA,NA,10.2,,15.8,,,34.4,26.1,4,3.1,,,,,,,
10/17/15,IXE,NA,NA,NA,9.5,0.8,14.7,,,34.4,26.5,2.8,3.9,,,,,,,
10/18/15,EMG,NA,NA,NA,11.6,,14.9,,,32.8,27.2,4.5,2.2,,,,,,,
10/19/15,PIEPOLI,NA,NA,NA,9.5,,13,,,33.5,27,4,2.5,,,,,,,
10/19/15,EUROMEDIA,NA,NA,NA,12.1,,14.1,,,31.1,27,4.4,2.3,,,,,,,
10/20/15,DATAMEDIA,NA,NA,NA,11.2,,14.1,,,32.6,26.3,4,2.7,,,,,,,
10/25/15,EMG,NA,NA,NA,11.6,,14.3,,,32.5,27.1,4.9,2.8,,,,,,,
10/26/15,PIEPOLI,NA,NA,NA,9.5,,13,,,33,27.5,4,2.5,,,,,,,
10/26/15,EUROMEDIA,NA,NA,NA,11.7,,14.5,,,31.4,27.2,4.5,2,,,,,,,
10/27/15,DATAMEDIA,NA,NA,NA,10.8,,14.4,,,32.9,26.5,4.1,2.6,,,,,,,
10/28/15,SWG,NA,NA,NA,11.2,,15,,,34.7,26.8,3.2,3.1,,,,,,,
10/28/15,IXE,NA,NA,NA,9.6,0.6,14.8,,,34,26.4,3.1,3.5,,,,,,,
11/1/15,EMG,NA,NA,NA,11.7,,14.1,,,32.2,27.3,5,3.1,,,,,,,
11/2/15,PIEPOLI,NA,NA,NA,9.5,,13,,,32.5,27.5,4.5,2.5,,,,,,,
11/2/15,EUROMEDIA,NA,NA,NA,12.2,,14.3,,,31.2,27,4.6,2.2,,,,,,,
11/3/15,DATAMEDIA,NA,NA,NA,10.8,,14.1,,,32.5,26.8,4.3,2.6,,,,,,,
11/4/15,SWG,NA,NA,NA,10.8,,15.6,,,34.3,25.5,4,2.9,,,,,,,
11/4/15,IXE,NA,NA,NA,9.8,0.4,14.1,,,33.8,27.5,3,2.8,,,,,,,
11/5/15,INDEX,NA,NA,NA,10.8,,13.5,,,30.7,28.7,5.4,2.5,,,,,,,
11/8/15,EMG,NA,NA,NA,11.8,,14.4,,,31.6,27.7,4.8,2.8,,,,,,,
11/9/15,TECNE,NA,NA,NA,12.5,,15,,,30.5,28.5,4.5,3,4.5,,,,,,
11/9/15,PIEPOLI,NA,NA,NA,9,,14,,,32,27.5,4,2,5.5,,,,,,
11/9/15,EUROMEDIA,NA,NA,NA,12.5,,14.5,,,31.5,26.5,4.8,2.3,,,,,,,
11/11/15,SWG,NA,NA,NA,10.3,,15.8,,,33.2,26.4,3.3,2.8,4.5,,,,,,
11/11/15,IXE,NA,NA,NA,9.1,0.4,14.3,,,34,28.1,3,2.5,,,,,,,
11/11/15,IPR,NA,NA,NA,12,0.5,14,,,30,28,4.5,3,5,,,,,,
11/14/15,IPSOS,NA,NA,NA,11.7,,13.5,,,32.9,28.5,4.4,3.3,4.1,,,,,,
11/15/15,EMG,NA,NA,NA,12,,15.1,,,30.8,27.6,4.9,2.8,,,,,,,
11/16/15,PIEPOLI,NA,NA,NA,9.5,,14.5,,,32,27,4,2,5,,,,,,
11/16/15,EUROMEDIA,NA,NA,NA,12.6,,14.7,,,31.3,27.2,4.5,2.2,,,,,,,
11/17/15,Demopolis,NA,NA,NA,10.5,,15.2,,,32,27.5,4.3,3.8,,,,,,,
11/18/15,SWG,NA,NA,NA,10.8,,16.4,,,32.9,25.1,3.9,3,4.7,,,,,,
11/18/15,IXE,NA,NA,NA,9.9,0.5,14.1,,,33.9,27.3,3.1,2.8,,,,,,,
11/18/15,DEMOS,NA,NA,NA,12.8,,14.1,,,31.6,27.4,4,3,5.5,,,,,,
11/22/15,EMG,NA,NA,NA,12.1,,15.3,,,30.5,27.6,4.9,2.9,,,,,,,
11/23/15,PIEPOLI,NA,NA,NA,9.5,,14.5,,,32,27.5,4,2,5,,,,,,
11/23/15,IPSOS,NA,NA,NA,11.6,,13.7,,,32.4,28.6,4.3,3.3,3.9,,,,,,
11/23/15,EUROMEDIA,NA,NA,NA,12.5,,15.1,,,31.5,26.6,4.6,1.8,4,,,,,,
11/24/15,DATAMEDIA,NA,NA,NA,11,,14.2,,,32.3,27,4.3,2.7,,,,,,,
11/25/15,SWG,NA,NA,NA,12.4,,16,,,33.6,23.8,4,3.3,4.1,,,,,,
11/25/15,IXE,NA,NA,NA,10.3,0.3,14.7,,,34,26.6,3.3,2.5,4.5,,,,,,
11/25/15,CISE,NA,NA,NA,13,,12.7,,,35.6,30.8,3,1.1,2.9,,,,,,
11/29/15,EMG,NA,NA,NA,12,,15.9,,,30.3,27.9,4.8,2.5,3.5,,,,,,
11/30/15,PIEPOLI,NA,NA,NA,9.5,,14.5,,,32,28,3.5,2,5,,,,,,
11/30/15,EUROMEDIA,NA,NA,NA,12.4,,15,,,31.6,27,4.5,1.7,3.7,,,,,,
12/3/15,SWG,NA,NA,NA,11.3,,15.2,,,33.8,25.2,3.4,3.6,4.1,,,,,,
12/3/15,IXE,NA,NA,NA,10.8,0.3,14.5,,,33.3,26.9,3.6,2.6,5,,,,,,
12/3/15,EUROMEDIA,NA,NA,NA,12.1,,15.5,,,32,26.4,4.6,1.4,3.5,,,,,,
12/6/15,EMG,NA,NA,NA,11.9,,16.4,,,30,27.8,4.7,2.4,3.6,,,,,,
12/9/15,SWG,NA,NA,NA,12,,15.4,,,33.5,24,4.1,3.4,4.4,,,,,,
12/9/15,IXE,NA,NA,NA,11.4,0.2,14,,,33.1,26.5,4.2,3,4.3,,,,,,
12/9/15,INDEX,NA,NA,NA,10.8,,14.1,,,30.1,28.6,4.8,2.4,4.2,,,,,,
12/13/15,EMG,NA,NA,NA,11.9,,16.1,,,30.2,27.7,4.7,2.6,3.6,,,,,,
12/14/15,PIEPOLI,NA,NA,NA,9.5,,14.5,,,32,28.5,3.5,2,4.5,,,,,,
12/14/15,EUROMEDIA,NA,NA,NA,12,,16,,,30.5,27.2,4.8,1.6,3.8,,,,,,
12/15/15,Demopolis,NA,NA,NA,10.4,,15.8,,,31,28,4.3,3.5,4.5,,,,,,
12/16/15,SWG,NA,NA,NA,13,,15,,,32.9,25.1,3.7,3.2,4,,,,,,
12/16/15,IXE,NA,NA,NA,10.9,0.2,13.9,,,33.7,26.1,4.5,3.1,4.4,,,,,,
12/17/15,IPSOS,NA,NA,NA,10.8,,14.3,,,31.2,29.1,4.3,3.9,3.4,,,,,,
12/20/15,EMG,NA,NA,NA,11.6,,15.9,,,30.8,28.1,4.9,2.5,3.3,,,,,,
12/21/15,PIEPOLI,NA,NA,NA,9.5,,15,,,32,28.5,3.5,2,4,,,,,,
12/21/15,EUROMEDIA,NA,NA,NA,11.9,,16.1,,,30.2,27.5,4.9,1.6,3.2,,,,,,
1/3/16,TECNE,NA,NA,NA,12,0.5,15.5,,,31,29,5,2.5,3,,,,,,
1/4/16,IPR,NA,NA,NA,10,0.5,14.5,,,30,29,5,3,4,,,,,,
1/7/16,IXE,NA,NA,NA,11.1,0.4,13.7,,,33.4,26,4.4,3.4,4.3,,,,,,
1/10/16,EMG,NA,NA,NA,11.4,,16,,,30.8,27.6,5.2,2.4,3.4,,,,,,
1/11/16,PIEPOLI,NA,NA,NA,9.5,,15.5,,,32,28,3.5,2,4,,,,,,
1/12/16,EUROMEDIA,NA,NA,NA,11.1,,15.8,,,30,26.7,5.2,2,3.6,,,,,,
1/13/16,SWG,NA,NA,NA,11.1,,15.5,,,34,24,3.9,3,4.1,,,,,,
1/13/16,IXE,NA,NA,NA,10.7,0.3,13.5,,,33.1,26,4.3,3.7,4.8,,,,,,
1/13/16,IPSOS,NA,NA,NA,11.1,,13.9,,,31.4,28.3,4.4,4.2,3.4,,,,,,
1/17/16,EMG,NA,NA,NA,11.6,,15.4,,,31.3,27,5.3,2.5,3.8,,,,,,
1/18/16,EUROMEDIA,NA,NA,NA,11.2,,15.5,,,30.5,26.3,5.3,1.8,4,,,,,,
1/20/16,SWG,NA,NA,NA,12.1,,14.7,,,33.8,23.1,3.8,3.3,3.9,,,,,,
1/20/16,IXE,NA,NA,NA,11.2,0.2,14.1,,,33.5,25.2,4,3.6,4.3,,,,,,
1/24/16,EMG,NA,NA,NA,11.8,,15.3,,,31.4,26.8,5.5,2.3,3.6,,,,,,
1/25/16,PIEPOLI,NA,NA,NA,10,,15.5,,,32,27.5,4,2,3.5,,,,,,
1/25/16,EUROMEDIA,NA,NA,NA,11.5,,15.8,,,30.4,25.7,5.4,2.2,3.8,,,,,,
1/27/16,SWG,NA,NA,NA,12,,15,,,34.8,22.6,4.2,3.7,3.5,,,,,,
1/27/16,IXE,NA,NA,NA,11,0.4,14.6,,,33.9,25.3,4.2,3.3,4,,,,,,
1/31/16,EMG,NA,NA,NA,11.6,,15.8,,,31.8,26.5,5.6,2.7,3.2,,,,,,
2/1/16,PIEPOLI,NA,NA,NA,10.5,,15,,,32.5,27,4,2,3.5,,,,,,
2/1/16,EUROMEDIA,NA,NA,NA,11.4,,16,,,30.8,25.3,5.5,2.3,4,,,,,,
2/2/16,Demopolis,NA,NA,NA,10,,15.5,,,32,27,4.6,3.4,4.5,,,,,,
2/3/16,SWG,NA,NA,NA,12.2,,14.4,,,35.2,22.4,4,3.9,3.8,,,,,,
2/3/16,IXE,NA,NA,NA,11.2,0.6,14.2,,,34.1,24.7,4,2.7,4.2,,,,,,
2/7/16,EMG,NA,NA,NA,11.7,,15.2,,,32.3,26.3,5.2,3.1,3.7,,,,,,
2/8/16,PIEPOLI,NA,NA,NA,10.5,,14.5,,,33,27,4.5,2,3.5,,,,,,
2/8/16,EUROMEDIA,NA,NA,NA,11.9,,16.2,,,31.5,24.7,5.4,2.4,4,,,,,,
2/10/16,SWG,NA,NA,NA,12,,14.6,,,34.7,23.2,3.8,3.5,4,,,,,,
2/10/16,IXE,NA,NA,NA,11.7,0.7,14,,,33.3,24.9,4.4,2.1,4.8,,,,,,
2/14/16,EMG,NA,NA,NA,12,,14.3,,,32.8,25.8,5.2,3.5,4,,,,,,
2/15/16,PIEPOLI,NA,NA,NA,11,,14.5,,,33,26.5,4.5,2,3.5,,,,,,
2/15/16,EUROMEDIA,NA,NA,NA,12,,16.3,,,32,24.5,5.2,2.4,3.8,,,,,,
2/16/16,SCENARI POLITICI,NA,NA,NA,9.6,,13.5,,,33.2,23.7,5.7,2.6,4.8,,,,,,
2/17/16,SWG,NA,NA,NA,12.2,,13.9,,,34.4,23.2,4.3,3.4,3.7,,,,,,
2/17/16,LORIEN,NA,NA,NA,10.9,0.4,15.2,,,33.8,25.8,3.4,3.2,3.2,,,,,,
2/17/16,IXE,NA,NA,NA,11.8,0.9,13.8,,,33.9,24.4,4.2,1.9,5.1,,,,,,
2/18/16,TECNE,NA,NA,NA,12.5,,14.5,,,31,28,5.5,2.5,3.5,,,,,,
2/21/16,EMG,NA,NA,NA,12.5,,14.4,,,32.2,25.4,5.3,3.7,3.7,,,,,,
2/22/16,EUROMEDIA,NA,NA,NA,11.7,,16,,,31.8,25.3,5.3,2.5,3.4,,,,,,
2/24/16,SWG,NA,NA,NA,13.5,,14.4,,,34.1,21.2,4.5,3.1,3.7,,,,,,
2/24/16,IXE,NA,NA,NA,11.5,1.1,14.5,,,33.7,24.5,4,2.3,4.7,,,,,,
2/25/16,SCENARI POLITICI,NA,NA,NA,9.3,,14,,,33.1,21.6,4.6,3.1,5,,,,,,
2/25/16,DEMOS,NA,NA,NA,13.3,,13.2,,,32.2,25.8,5.5,2.1,,,,,,,
2/28/16,EMG,NA,NA,NA,12.5,,14.8,,,31.3,26.4,5.1,3.2,4.1,,,,,,
3/1/16,EUROMEDIA,NA,NA,NA,12.5,,15.5,,,32,25,5,2.6,3,,,,,,
3/2/16,SWG,NA,NA,NA,12.4,,13.7,,,35.5,22.1,4,3.4,3.6,,,,,,
3/2/16,IXE,NA,NA,NA,11.2,1.2,14.2,,,33.8,24.1,3.6,2.7,4.5,,,,,,
3/3/16,SCENARI POLITICI,NA,NA,NA,9.7,,12.1,,,31.7,24.5,5.9,1.8,5.4,,,,,,
3/6/16,EMG,NA,NA,NA,12.5,,14.9,,,31.2,26.6,4.8,3,4,,,,,,
3/7/16,PIEPOLI,NA,NA,NA,11,,14,,,32,25,5,2,4,,,,,,
3/7/16,EUROMEDIA,NA,NA,NA,12.5,,15.2,,,32.5,24.9,4.5,2.5,3.4,,,,,,
3/9/16,SWG,NA,NA,NA,12,,14.7,,,34.8,23,3.8,3.3,3.5,,,,,,
3/9/16,IXE,NA,NA,NA,10.6,1,14.7,,,34.3,24.5,3.3,3,5.3,,,,,,
3/9/16,IPSOS,NA,NA,NA,13,,13.2,,,32.2,26.9,4.2,3.9,3.2,,,,,,
3/9/16,Demopolis,NA,NA,NA,10.2,,14.8,,,32.2,26,4.5,3.8,4.2,,,,,,
3/10/16,SCENARI POLITICI,NA,NA,NA,9.1,,13.5,,,32.2,25.4,4.6,3.3,5.6,,,,,,
3/13/16,EMG,NA,NA,NA,12.6,,14.6,,,31.7,26.4,4.4,3.1,4,,,,,,
3/14/16,PIEPOLI,NA,NA,NA,12,,13,,,33,26,4,2,3,,,,,,
3/14/16,EUROMEDIA,NA,NA,NA,13,,14.7,,,32.1,25.1,4.7,2.6,3.2,,,,,,
3/15/16,TECNE,NA,NA,NA,13,,13.5,,,32,26,5,3,4,,,,,,
3/16/16,SWG,NA,NA,NA,12.8,,15.4,,,33.6,22.4,3.6,3.4,4.1,,,,,,
3/16/16,IXE,NA,NA,NA,10.5,0.8,14.3,,,34.5,24.8,3.6,3.1,5,,,,,,
3/18/16,SCENARI POLITICI,NA,NA,NA,9.8,,12.9,,,32.4,23.6,5.5,3.4,6.2,,,,,,
3/20/16,EMG,NA,NA,NA,12.7,,13.8,,,31.6,27.2,4.5,2.8,4.4,,,,,,
3/21/16,PIEPOLI,NA,NA,NA,12,,13.5,,,32.5,26,4.5,2,3,,,,,,
3/23/16,SWG,NA,NA,NA,12.8,,14.7,,,34,23,3.9,3.3,4,,,,,,
3/23/16,IXE,NA,NA,NA,10.2,0.6,14.1,,,34.6,25,3.5,2.9,5.1,,,,,,
3/26/16,SCENARI POLITICI,NA,NA,NA,10.2,,12.5,,,32.7,23.6,5.8,3.5,5.9,,,,,,
3/27/16,EMG,NA,NA,NA,12.8,,13.3,,,31.4,27.9,4.4,3,4.3,,,,,,
3/29/16,TECNE,NA,NA,NA,13,,14,,,31,27,4.5,3,4.5,,,,,,
3/29/16,EUROMEDIA,NA,NA,NA,13.1,,14.2,,,32.5,25,4.7,2.7,3.2,,,,,,
3/30/16,SWG,NA,NA,NA,12.4,,14.8,,,33.4,22.8,4.3,3.8,4.1,,,,,,
3/30/16,PIEPOLI,NA,NA,NA,12,,14,,,32,26,4.5,2.5,3,,,,,,
3/30/16,IXE,NA,NA,NA,10,0.4,14.4,,,34.1,25.4,3.7,2.5,5,,,,,,
4/3/16,EMG,NA,NA,NA,12.6,,13.8,,,31.2,27.4,4.4,3.4,4.3,,,,,,
4/4/16,EUROMEDIA,NA,NA,NA,13.5,,14,,,30.7,25.5,4.7,2.8,4,,,,,,
4/5/16,IPR,NA,NA,NA,10,,14.5,,,30,26.5,5.5,3,4,,,,,,
4/6/16,SWG,NA,NA,NA,12.4,,14.6,,,33.2,24.3,4,3.5,3.7,,,,,,
4/6/16,IXE,NA,NA,NA,10.4,0.3,14,,,33.5,25.8,3.9,2.7,5.3,,,,,,
4/8/16,INDEX,NA,NA,NA,12.3,,13.3,,,29,27.2,5.3,2.8,5,,,,,,
4/8/16,DEMOS,NA,NA,NA,12,,13.5,,,30.1,27.3,5.4,3.3,,,,,,,
4/10/16,EMG,NA,NA,NA,12.2,,14.4,,,30.9,27.3,4.4,3.4,4.5,,,,,,
4/12/16,EUROMEDIA,NA,NA,NA,13.5,,13.9,,,30.3,26.3,5,3,3.9,,,,,,
4/13/16,SWG,NA,NA,NA,13,,14.9,,,32.6,25.2,3.6,3.7,3.4,,,,,,
